Token,NER_label
بلوچستان,I_LOC
به,O
انتخابات,B_EVE
تمام,O
امسال,I_DAT
هوا,O
درمان,I_ORG
علوم,I_ORG
ارمان,I_EVE
##تای,I_EVE
نشید,B_PER
هرچند,O
یعنی,O
پیدا,O
محمدی,I_PER
فناوری,I_ORG
با,O
استان,I_ORG
کل,I_ORG
را,O
جمهوری,B_NAT
اداره,B_ORG
سال,O
روشنایی,O
۲۶,I_DAT
:,O
دولتی,I_ORG
باشند,O
دولت,B_ORG
کمیساریای,B_ORG
،,O
،,O
فکر,O
که,O
شرکت,B_ORG
تلاش,O
رژیم,B_ORG
این,O
۱۲,O
۱۲,O
سال,I_DAT
از,O
و,O
استان,B_mainLOC
کرده,O
بود,O
مصر,B_LOC
۱۴۰۴,I_DAT
قم,B_mainLOC
و,O
خبرگزاری,I_PER
کنگاور,B_mainLOC
جمهوری,I_ORG
میلیون,O
نظر,O
اینترنتی,O
؛,O
خصوص,O
مجازی,O
در,I_ORG
ژانویه,I_TIM
مسکن,I_ORG
فلسطین,I_PER
پزشکی,I_ORG
چهار,O
و,O
داشت,O
-,O
استاما,O
۲۰۲۲,I_EVE
لغو,O
اختلاس,O
تلویزیون,O
نهادهای,B_ORG
پرسپولیس,B_ORG
قیمت,O
تیم,B_ORG
تحقیقات,I_ORG
در,O
های,O
تا,I_TIM
تاس,I_ORG
درگاه,B_ORG
صبح,I_ORG
از,O
امروز,B_DAT
از,O
بود,O
جمهوری,I_ORG
مواد,I_ORG
۵,B_TIM
کار,O
جا,O
می,O
مرتبت,O
مهدی,I_LOC
۱۷,I_EVE
قرار,O
ممنوع,O
ابتدای,B_LOC
می,O
تفریحی,I_EVE
ایلام,I_ORG
ای,O
شورای,B_ORG
کارگردان,O
امداد,I_ORG
را,O
ستاد,I_PER
از,O
روان,O
مکان,O
حضرت,B_PER
کوچک,I_LOC
نام,O
احمد,B_PER
برای,O
اقدام,O
از,O
استان,I_ORG
بزرگ,O
طالع,O
اینکه,O
سال,I_DAT
به,O
قم,I_ORG
صربستان,B_LOC
پایگاه,B_ORG
فناوری,I_ORG
کارون,I_ORG
زنان,I_PER
است,O
ظرفیت,O
مردم,O
به,O
کنم,O
علوم,I_LOC
نیروی,B_ORG
شهرداری,B_ORG
بهداشت,O
انتخابات,I_ORG
های,O
قطب,O
خبرگزاری,B_ORG
ایرانیان,B_NAT
بیشتر,O
اعتصاب,O
:,I_PER
سردار,O
تولیدی,I_LOC
توجه,O
معاون,B_ORG
وضو,O
گرگانی,I_ORG
بین,I_EVE
سعیدی,B_PER
توانسته,O
دقیقی,O
در,O
اظهار,O
در,O
استان,B_LOC
کشته,O
ها,O
مسوول,I_EVE
داریم,O
ونکوور,B_LOC
شفارود,I_mainLOC
اظهارات,O
۲۱,B_DAT
این,O
حتی,O
شنبه,I_DAT
تقاضا,O
ایرنا,B_ORG
تحقیقات,I_ORG
قرار,O
شهرها,O
و,O
الاسلام,B_PER
شده,O
فرهنگ,I_ORG
در,O
ماریو,B_PER
نظری,I_ORG
و,O
نفتالی,B_PER
به,O
رضا,B_PER
امام,B_PER
و,O
زنجان,B_mainLOC
کردستان,I_mainLOC
پیغمبر,B_PER
امنیت,I_ORG
امید,O
ایران,I_ORG
متهمان,O
تعامل,O
##جع,I_PER
حضرت,B_PER
دلفان,B_LOC
سیاسی,O
غدیر,I_EVE
ارسال,O
ها,O
کشور,I_ORG
رمضان,I_DAT
پرست,I_PER
و,O
داریم,O
و,O
۲۰۲۰,I_DAT
ع,I_PER
موسی,I_ORG
قلی,I_PER
تعداد,I_EVE
سلیمانی,I_PER
ساخته,O
ایران,B_mainLOC
محرم,I_TIM
،,I_ORG
و,O
پرنیان,I_LOC
مدیر,O
ستاد,B_ORG
نام,O
تغذیه,O
سال,B_DAT
المصطفی,I_PER
هایی,O
خط,O
جمعه,O
خود,O
در,O
امید,O
حوزه,I_ORG
.,O
رفتاری,I_PER
جداگانه,O
طرح,O
کمباین,O
به,O
پایانی,O
وین,B_LOC
ايتلاف,O
ستاد,B_ORG
ترکیه,B_LOC
##د,I_PER
دستگاه,O
ترین,O
یا,O
و,O
۷,I_DAT
در,O
کمیسیون,B_ORG
رضا,I_PER
،,O
بهارستان,B_ORG
بیان,O
سیاسی,O
احساس,O
های,I_DAT
اصناف,I_ORG
را,O
به,O
هشتم,I_DAT
در,O
کننده,O
و,O
ضرایب,O
+,I_LOC
عید,B_EVE
حدیثی,O
:,O
امریکایی,I_LOC
از,O
دخانیات,O
پیش,B_TIM
احمد,B_PER
نه,O
است,O
جهانی,I_EVE
غربالگری,O
برد,O
های,I_LOC
دوره,I_EVE
همکاری,O
امریکایی,B_NAT
.,O
کشورها,O
مدیران,B_PER
شناسایی,O
حدود,O
نیم,O
کرد,O
دانشگاهی,I_mainLOC
ولایت,O
باستانی,O
سعیدی,I_PER
استاد,B_PER
کرمان,B_LOC
معاون,O
برای,O
افشاگری,O
شهری,I_LOC
شبکه,B_ORG
دومین,B_EVE
مجازی,O
به,O
افطار,O
و,O
گرجستان,B_LOC
.,O
شاید,O
از,O
استاندار,I_PER
ارتش,I_PER
بنت,B_PER
مس,B_ORG
می,O
معرفی,O
واکسن,O
گنبدکاووس,I_EVE
های,O
مربیان,B_PER
فارس,B_ORG
سود,O
قدمت,B_DAT
کریم,O
بوشهر,B_LOC
انقلاب,B_EVE
خبرگزای,I_PER
دستاورد,O
۳۰,B_DAT
مدیران,B_PER
شهلایی,I_PER
منطقه,I_ORG
،,I_LOC
ناباروری,O
ارشاد,I_ORG
مشاغل,O
بیگی,I_PER
انجمن,O
در,O
کند,O
به,O
##چه,I_PER
کننده,O
مسلما,O
که,O
اسماعیل,I_PER
غیربانکی,I_ORG
بیماری,O
ساله,I_DAT
باشگاه,B_ORG
بین,I_EVE
امام,I_ORG
بلیط,O
به,O
ارامکو,B_ORG
خانوادههای,O
السلام,I_PER
خبرنگار,O
نطنز,I_PER
۲۰,B_DAT
های,O
حسنعلی,B_PER
پیکان,B_ORG
باید,O
ایران,B_LOC
هشت,O
اروپایی,B_NAT
عملکردشان,O
نیامد,O
،,O
تعداد,O
چه,O
وزارت,B_ORG
مازاد,O
؟,O
سعودی,I_LOC
ایام,O
بازی,O
غول,O
سال,B_DAT
جهاددانشگاهی,B_ORG
گناه,O
مجوز,I_ORG
های,O
،,I_LOC
تاکید,O
سوزاند,O
امام,B_PER
با,O
محمد,I_LOC
بعد,O
اصفهان,B_LOC
امریکا,I_PER
پخش,O
طلایی,I_PER
بندهای,O
المللی,O
کل,O
،,O
لايوس,B_LOC
بودجه,O
نامه,O
علما,B_ORG
موضوع,O
نمایش,I_EVE
کانون,I_ORG
غیر,O
با,O
گزارش,O
اصغری,I_PER
دوستان,O
۱۰,O
سال,I_DAT
مقدس,I_DAT
است,O
ایین,B_EVE
می,O
موج,I_EVE
خبرنگار,B_ORG
را,O
اسفند,B_DAT
عراق,I_ORG
جایزه,O
همزاد,O
شیخ,B_PER
انتخابات,I_ORG
فتوت,I_PER
سیاسی,O
امروز,B_DAT
یافتند,O
بلوچستان,I_PER
از,O
نیوزویک,B_ORG
بازار,B_ORG
برای,O
و,O
جوان,O
عضو,O
محمد,I_PER
شهرداری,B_ORG
و,O
برتر,I_EVE
جمهوری,B_LOC
تضمینی,O
اندیکا,I_mainLOC
فولاد,I_ORG
یک,O
نیروهای,O
خاص,O
مدارس,O
فجر,I_DAT
کوروش,B_PER
صلی,I_PER
کرد,O
علیه,I_PER
کردن,O
شهادت,I_DAT
دهد,O
/,I_DAT
بازرگانی,I_ORG
میانکاله,I_LOC
گذاری,O
:,O
ایرانی,I_ORG
واقعی,O
ساعت,B_TIM
نماینده,B_PER
دیگر,O
کار,O
شهرستان,B_LOC
معتادان,O
راهور,I_ORG
ای,O
متولی,O
برای,O
بازرگانی,I_ORG
برای,O
تایباد,I_LOC
پایان,O
الزهرا,I_LOC
از,O
۳۰,O
اعتباری,I_ORG
قاسم,B_PER
خبرگزاری,I_PER
به,O
ستاد,B_ORG
دستگاه,I_PER
فعال,O
##پور,I_PER
وین,B_mainLOC
:,O
است,O
بیمه,B_ORG
های,O
دیگر,O
ع,I_PER
صورت,O
فاطمه,B_PER
میدان,O
المللی,O
مصدومان,O
داوطلبان,I_ORG
؛,O
جمهوری,B_ORG
از,O
غیرقابل,O
عراق,B_LOC
راه,B_ORG
منصور,B_PER
،,O
بیمارستان,B_ORG
پرسپولیس,I_ORG
ريیسی,I_PER
اسفندماه,I_DAT
خزانه,O
در,O
تهدید,O
اذرماه,I_DAT
ایران,I_EVE
شدیم,O
،,O
رضا,B_PER
ششمین,O
عالی,I_ORG
غلبه,O
##انیان,I_PER
سالیانه,B_DAT
ایسنا,B_ORG
اردوغان,I_PER
میگذارد,O
وضعیت,O
هفته,O
های,O
##احد,I_PER
دارد,O
کشور,B_LOC
-,I_mainLOC
در,O
بازار,O
سالار,I_PER
خاورمیانه,B_LOC
:,O
از,O
در,O
از,O
موسی,B_PER
سال,B_DAT
محوری,O
ستاد,B_ORG
همدان,I_PER
سلیمانی,I_PER
رحلت,O
و,O
کرمان,B_LOC
جو,B_PER
،,O
گلستان,B_LOC
نوجوانان,I_ORG
؛,O
افق,B_ORG
ماموریت,O
سرگرد,O
خبرگزاری,B_ORG
سلیمانی,B_PER
بهشتی,I_ORG
تولیدات,O
انقلابی,O
کند,O
یمین,I_PER
خوراک,O
در,O
شرافت,O
با,O
احمد,B_PER
ماه,B_DAT
الموت,B_LOC
برای,O
گرماب,I_PER
از,O
محمد,B_PER
.,O
کاربردی,I_ORG
مخالفان,O
مهرو,I_EVE
خبرگزاری,I_ORG
خواهد,O
؛,O
ایران,B_mainLOC
ایران,I_ORG
دولت,B_ORG
روسیه,I_mainLOC
قاضی,B_PER
پی,O
تا,I_TIM
علی,B_PER
##ی,I_PER
این,O
نشریه,B_ORG
با,O
کوچک,I_LOC
پایان,O
را,O
عطا,B_PER
و,O
اشاره,O
مردم,O
ستاد,B_ORG
گویی,I_LOC
تحریف,O
##انس,I_LOC
بیمه,I_PER
از,O
دلتا,O
هزینه,O
بیش,O
روی,O
مسجد,B_LOC
متناسب,O
و,O
قهرمانان,I_ORG
از,O
ريیس,O
خرداد,I_DAT
سالگرد,B_EVE
ره,I_ORG
بین,I_ORG
علیپور,I_PER
به,O
حوزه,O
امریکایی,B_NAT
برای,O
حمایت,O
همایش,B_EVE
سلامت,O
فلیپ,O
۱۲۸,O
مینا,B_PER
نکردن,O
از,O
اضطراری,O
عمومی,I_ORG
قطع,O
شده,O
پلیس,O
از,I_EVE
افراد,O
برگزاری,O
حوزه,B_ORG
امید,O
به,O
استان,I_ORG
شان,O
چند,B_DAT
و,O
استان,I_ORG
۱۸,B_DAT
بیشتر,O
زیست,I_ORG
##ان,I_LOC
در,O
اژانس,B_ORG
رحمتی,I_PER
از,O
خشک,O
خطیر,O
سال,B_DAT
شبکه,B_ORG
دیروز,B_DAT
غدیر,B_EVE
و,I_ORG
گودرزی,I_PER
؟,O
و,O
حال,O
۶۱۲,I_DAT
خبرگزاری,B_ORG
ع,I_LOC
مدیر,O
که,O
شورای,I_PER
را,B_DAT
که,O
.,O
به,O
مواردی,O
مداخله,O
ابوسعید,I_PER
ایران,B_LOC
##زرد,O
منذ,O
اقامیری,I_PER
تلاش,O
مالیاتی,I_PER
تجهیز,O
بن,I_PER
مرحله,O
فتوسنتز,O
فرانسه,B_LOC
در,O
گرفته,O
"""",O
خبرگزاری,I_PER
های,O
جنوبی,I_PER
میلیارد,O
فضای,I_ORG
را,O
و,I_PER
پشتیبان,O
این,O
نشانه,O
۲۷,B_DAT
برای,O
تهران,I_ORG
محمدتقی,I_PER
علوم,I_ORG
حضور,O
پیشران,B_ORG
شناسی,I_ORG
سلیمانی,B_PER
مهندس,I_PER
به,O
a,O
زنان,I_ORG
خبرنگار,B_PER
:,I_ORG
میلیون,O
اسلامی,I_ORG
زبان,O
،,I_ORG
حضرت,I_EVE
دفاع,I_ORG
خبرگزاری,B_ORG
گذاری,O
هفته,B_EVE
دهه,B_EVE
ها,I_ORG
س,I_PER
خبرنگاران,I_ORG
حجت,B_PER
گناوه,I_PER
اندازه,O
هفته,I_DAT
کسانی,O
خدمات,O
داشت,O
حبس,O
تعداد,O
از,O
های,O
انسان,O
پساب,O
شورای,I_ORG
غلامرضا,B_PER
ترامپ,I_PER
فعال,O
کرمانشاهی,B_NAT
امور,B_ORG
اربیل,B_LOC
است,O
خودش,O
جامعه,O
راه,O
۱۴۰۰,I_DAT
علمیه,I_ORG
مردم,O
ان,O
از,O
صداوسیما,B_ORG
،,O
به,O
کابل,B_LOC
جلسه,O
فرهنگی,I_ORG
،,O
خرم,I_PER
شورای,B_ORG
زارع,I_PER
بسیاری,O
یک,O
این,O
امریکا,B_LOC
تاخیر,O
انرژی,I_ORG
امور,B_ORG
##اک,I_ORG
فجر,I_EVE
ريیس,O
شود,O
گونه,O
سنتر,I_LOC
زاهدان,B_LOC
سره,I_mainLOC
به,O
بین,I_ORG
گروه,B_ORG
های,I_ORG
و,O
ایران,B_LOC
نزد,O
فیروزه,I_EVE
سلیمانی,I_PER
زمین,O
اصفهان,I_LOC
های,I_LOC
حیدرپور,I_PER
خبرنگاران,I_ORG
علم,I_ORG
خود,O
ایرانیان,B_NAT
تحصیل,O
را,O
بسیج,B_ORG
سیاسی,O
امام,I_ORG
عصمتی,I_ORG
کافی,O
خصوص,O
سلیمانی,I_PER
مراکز,I_ORG
خشم,O
اقدام,O
##u,I_ORG
نارضایتی,O
است,O
از,O
در,O
امور,I_ORG
وزیر,O
تا,O
نهاد,O
به,O
الملک,I_PER
به,O
مسابقات,O
،,O
شده,O
صمت,O
حرم,B_LOC
که,O
:,O
تن,I_EVE
و,O
موضوع,O
های,O
سال,B_DAT
پیش,O
سردرد,O
و,I_ORG
شود,O
اجتماعی,I_ORG
صورت,O
شیعه,O
مردادماه,I_DAT
ریاست,I_EVE
دوره,B_EVE
،,O
حسینی,I_PER
ارسال,O
تدریس,O
بازنشستگی,O
،,O
را,I_DAT
بافقی,I_PER
انتخاباتی,O
ريیس,B_PER
باهنر,I_LOC
فوتبالی,O
قاضی,B_PER
قهوه,I_EVE
سال,B_DAT
سال,B_DAT
##اهن,O
هزار,O
رسید,O
گفت,O
وی,O
الزمان,I_PER
برای,O
اقدامات,O
شب,I_DAT
و,O
تغییرات,O
،,I_ORG
روزانه,O
متبوع,O
ایران,B_NAT
و,O
امروز,B_DAT
هرگونه,O
چنی,B_DAT
میلیون,O
بیان,O
استان,B_LOC
توجه,O
سه,O
می,O
شاهین,B_PER
مدیر,O
##غیان,I_EVE
روز,I_DAT
کنگره,B_ORG
به,O
سال,I_DAT
مناسبات,O
مجلس,I_EVE
.,O
گیری,O
گروه,B_ORG
منابع,I_ORG
زیرا,O
دو,O
بیگ,I_LOC
به,O
روایتی,O
قرن,B_DAT
،,O
به,O
در,O
ازاد,I_ORG
زندگی,O
نماینده,O
شود,O
قدردانی,O
با,O
شهرستان,I_PER
ص,I_ORG
استقلال,B_ORG
مقایسه,O
بین,I_EVE
رضوی,I_LOC
وزارت,B_ORG
چندین,B_TIM
گسترده,O
،,I_PER
شهدا,I_PER
##گاه,O
حسن,I_PER
تسنیم,I_ORG
،,O
##ظرف,I_LOC
بنیاد,B_ORG
در,O
بازخوانی,O
براى,O
موضوع,O
جرقه,O
حمیدرضا,B_PER
شود,O
سازمان,B_ORG
به,O
و,I_EVE
اشرف,I_PER
شهرستان,B_LOC
دهد,O
علیرضا,B_PER
جمهور,I_PER
می,O
جبرايیل,B_PER
موثری,O
گروه,O
تلفنی,O
۹۷۰,I_DAT
جمهوری,I_ORG
تلاش,O
ناصر,B_PER
شیوه,O
زمان,O
را,O
اند,O
ساله,I_DAT
دسته,O
بازدید,O
در,O
علنی,I_LOC
الاسلام,I_PER
جدید,O
علوم,I_LOC
به,O
خبرنگار,B_PER
ابدان,I_LOC
زده,O
کردستان,I_ORG
مام,B_LOC
باشیم,O
این,O
امیدواریم,O
باره,O
دهب,I_PER
گنجه,B_LOC
بهداشت,O
معاونت,B_ORG
این,O
نیز,O
سالی,I_DAT
قامت,I_PER
ستاره,I_PER
روز,I_DAT
تجهیزات,O
دکتری,I_EVE
رضایی,I_PER
صورتی,O
تر,O
بیان,O
مدارس,B_ORG
مدیریتی,O
مهمترین,O
دوم,I_DAT
ابتدا,O
بازرگانی,I_EVE
اصفهان,B_LOC
جشنواره,B_EVE
ان,O
سال,B_DAT
ده,O
-,O
صورت,O
مرجان,B_PER
##صر,O
فعالیت,I_ORG
وگو,O
ها,O
پور,I_PER
منزل,B_LOC
از,O
سازمان,B_ORG
بهداشت,I_ORG
باکو,B_LOC
شرایطی,O
هنگام,O
چگونه,O
قالب,O
و,I_ORG
را,O
ره,I_LOC
حضور,O
جامعه,O
،,I_PER
اندیشی,O
جهان,O
گیگابایت,O
اداره,B_ORG
قانونگذاری,O
:,O
پس,O
داد,O
شورای,I_ORG
مستضعفان,I_ORG
انجام,O
میان,O
علوم,I_ORG
۱۳۹۹,I_TIM
و,I_EVE
مرکزی,O
هم,O
می,O
اشاره,O
ثبت,O
قاهره,B_LOC
یمن,I_ORG
بی,O
سازمان,B_ORG
گزارش,O
نمی,O
تبلیغی,I_ORG
ظهر,B_TIM
مرکز,I_ORG
پلیس,O
نظام,B_ORG
اموزش,O
خود,O
محتوای,O
ارایشی,I_EVE
مقام,B_PER
فعال,I_ORG
های,O
شهدای,O
عمر,B_PER
اندیشه,O
میلیارد,I_DAT
استارا,I_ORG
دام,I_ORG
و,O
کشف,O
ماه,I_DAT
را,O
دید,O
هزار,O
هیيت,B_PER
اجرایی,O
فلسطینی,B_NAT
باید,O
بپردازند,O
لازم,O
جهاد,I_PER
اهن,I_ORG
تولیت,B_ORG
کرد,O
با,O
مسجد,B_LOC
نجف,I_mainLOC
چه,O
بنابراین,O
علاء,B_PER
علی,I_PER
بلکه,O
دهد,O
اعتبار,O
##جو,I_PER
بایدن,I_PER
محور,O
جهانی,I_EVE
ترین,O
ادم,O
:,O
واکسیناسیون,I_LOC
##گان,I_ORG
انتقال,I_LOC
نظر,O
سرعت,O
و,O
دونالد,B_PER
اسف,O
سازمان,B_ORG
بنت,B_PER
کشاورزان,O
برای,O
بازرگانی,I_ORG
در,O
تیم,O
تحویل,O
کسب,O
پرورش,I_ORG
پرسپولیس,B_ORG
زابل,B_mainLOC
هرمزگان,I_ORG
شورای,B_ORG
و,O
به,O
شیوع,B_EVE
شود,O
تلفیق,I_ORG
کرونا,O
کار,O
داده,O
بازرگانی,I_ORG
علمدار,I_LOC
کار,O
در,O
،,O
جمع,O
برگزار,O
از,O
جو,B_PER
حضور,O
جنگل,I_LOC
ع,I_PER
داشته,O
در,O
غرب,B_LOC
توزیع,I_LOC
می,I_DAT
بدبختی,O
خبرنگار,O
یکسال,B_DAT
دولت,B_ORG
کارشناس,O
نظام,O
کمیته,B_ORG
امام,I_LOC
دهه,O
فارس,I_ORG
معارف,O
یابد,O
٫,O
فغانی,I_PER
پرسپولیس,B_ORG
برگزار,O
شریعتمداری,I_PER
فطریه,O
شورای,B_ORG
دستگاه,B_ORG
ایرنا,B_ORG
الزهرا,I_LOC
و,I_ORG
،,I_EVE
تست,O
جهان,I_ORG
نظام,O
میرباقری,I_PER
سالی,I_DAT
زنان,I_EVE
ایرنا,B_ORG
؛,O
عباس,B_PER
هشتم,I_DAT
هم,O
روز,O
تبلیغ,O
##کی,I_PER
مشکلات,O
dot,B_ORG
محمدباقر,B_PER
سمنان,I_ORG
به,O
انچه,O
گزارش,O
از,O
اورد,O
واحد,O
نفر,O
در,I_ORG
مواجهه,O
شرکت,B_ORG
از,O
برای,O
هل,O
سایر,O
حداکثری,O
بهداشت,I_ORG
جواد,I_PER
اهل,B_PER
##ی,I_NAT
خراسان,B_mainLOC
علی,B_PER
خبرگزاری,B_ORG
منوچهر,B_PER
،,I_PER
بیمارستان,B_ORG
:,O
خود,O
هزار,O
خبرگان,I_ORG
۲۰,O
بزرگوار,O
جمهوری,I_EVE
بوده,O
معاملات,O
پرورش,I_ORG
بررسی,O
را,O
منجر,O
وی,O
و,O
جینی,I_EVE
این,O
رانندگی,O
اوای,I_ORG
لرستان,I_ORG
بهمن,I_DAT
از,O
سه,I_DAT
توسعه,O
سهام,I_EVE
رشت,B_LOC
الیگودرز,B_LOC
یا,O
نقشی,O
این,O
های,I_DAT
به,O
لایحه,I_ORG
فرمودند,O
به,O
:,O
مدرسه,B_LOC
مهر,I_ORG
شب,B_DAT
استان,B_LOC
ای,I_PER
به,O
با,O
یقول,O
پخش,O
فرانسه,B_LOC
رشد,O
شد,O
ازاد,I_EVE
کارگردانی,O
حوزه,B_ORG
داد,O
مطالعات,I_ORG
شرق,B_EVE
باهنر,I_mainLOC
اینکه,O
از,O
بخش,O
##ور,I_PER
.,O
سخن,O
##ی,I_PER
نمی,O
فساد,O
سازمان,B_ORG
امروز,I_DAT
وزارت,I_PER
اینکه,O
سوره,I_ORG
شعار,O
سبز,O
تسویه,O
کشور,O
تمرکز,O
۱۷,I_TIM
من,O
صابرین,B_ORG
ما,O
ایمنا,B_ORG
معجزه,O
دوره,B_DAT
صورت,O
۱۱,O
توجهات,O
سال,B_DAT
-,O
معظم,B_PER
صحبت,O
و,I_ORG
مجاز,O
،,O
میدانند,O
۹۶,O
سپاه,B_ORG
اعلام,O
بلااستفاده,O
حمایت,O
در,O
از,I_DAT
با,O
!,O
امروز,B_DAT
شهروندی,O
را,O
نور,I_PER
سادات,I_PER
سوسیالیستی,O
مسيول,O
رم,B_LOC
از,O
و,O
فعالیت,O
ویروس,O
بنیاد,B_ORG
امریکا,B_LOC
انسانی,O
حلی,B_PER
بستری,O
موج,B_ORG
اقتصاد,O
بتوانیم,O
برای,O
یابد,O
با,O
فصل,O
:,O
و,O
فايزه,B_PER
قدس,I_mainLOC
کیاسری,I_PER
در,O
جوانان,I_ORG
،,O
امام,I_LOC
حجت,O
موعود,I_LOC
بهمنیار,B_PER
همچنان,O
و,O
محمدی,I_PER
رفع,O
حیطه,O
قناد,I_PER
نشست,B_EVE
پوست,O
بیمارستان,B_LOC
قرار,O
و,O
ستاد,B_ORG
و,I_ORG
کنار,O
مصرف,O
دور,O
در,O
شهرستان,O
امامت,O
مسابقات,O
کار,O
پرافتخار,O
سیما,B_PER
زینلی,I_PER
:,O
حسام,I_PER
جبران,O
ترکیه,I_ORG
از,O
علی,B_LOC
ایران,B_NAT
،,O
واقعیت,O
از,O
بود,O
رمضان,I_DAT
را,O
۲,O
ورزشی,I_ORG
دهه,B_DAT
موجود,O
در,O
حضور,O
به,O
##ت,O
با,O
در,O
ادامه,O
سازمان,B_ORG
پرسپولیس,B_ORG
؛,O
رعایت,O
گرایش,O
به,O
های,O
به,O
تو,O
الله,I_PER
به,O
امور,I_PER
این,O
ريیسی,I_PER
بنیاد,B_ORG
ای,O
نظام,B_ORG
و,O
سال,B_DAT
خدا,O
پانزدهم,B_DAT
پاکن,O
کلمبیا,B_LOC
تهران,I_ORG
در,O
است,O
قم,B_mainLOC
بی,O
اولویت,O
۱۴۰۰,B_DAT
امریکا,B_LOC
طرح,O
ایرج,B_PER
سلیمانی,B_PER
تکواندو,I_EVE
روانی,O
استانداری,B_ORG
لرستان,B_mainLOC
علی,B_PER
مخدر,O
مدیریت,I_ORG
ایرنا,B_ORG
تهران,B_LOC
شدم,O
روستای,B_LOC
بانوان,B_ORG
منصه,O
،,I_EVE
برق,O
چشمه,B_LOC
شهر,I_ORG
فاطمی,B_PER
محمد,B_PER
پمپيو,I_PER
لحاظ,O
شهر,B_ORG
خواهد,O
فاط,I_PER
مساجد,B_LOC
دانشگاه,B_LOC
مدارس,O
سر,I_EVE
و,I_ORG
در,O
نظر,O
نکته,O
علمی,O
هستند,O
است,O
انجام,O
نیروهای,O
حاج,B_PER
تياتر,O
این,O
افغانستان,B_LOC
و,O
،,O
های,O
مرکز,B_mainLOC
کرمان,B_LOC
با,O
راه,O
۷۰,O
ووشوکار,B_PER
اخرین,O
بهجت,B_PER
شیطان,O
مستضعفین,I_ORG
مراکز,B_LOC
محمدرضا,I_PER
سپاه,I_ORG
و,O
را,O
جهت,O
فارس,I_ORG
وارد,O
سادات,I_PER
نشانی,I_ORG
شده,O
دین,O
ولدی,I_PER
قانونی,I_LOC
را,O
که,O
ایلام,I_mainLOC
داشته,O
خراسان,B_LOC
مغرور,I_ORG
زمانی,O
قزوین,I_PER
خبرنگار,B_ORG
استان,I_ORG
دوستعلی,I_PER
ایرنا,B_ORG
ام,O
شده,O
۸,O
شهید,O
عزیز,O
،,O
مرکز,B_ORG
الاسلام,I_PER
سال,O
ایجاد,O
تبعات,O
شرکت,B_ORG
در,O
البته,O
خمینی,I_ORG
وی,O
گام,O
منافقین,O
تخصصی,I_ORG
مدرسه,B_ORG
های,I_ORG
اعتصامی,I_ORG
فرانسه,B_LOC
ده,B_DAT
به,O
گروسی,I_PER
که,O
نامه,O
فلزی,O
انجام,O
استانی,I_EVE
##رکین,O
ای,O
:,O
دادند,O
##ام,I_PER
،,O
البته,O
به,O
الملل,O
باشت,B_LOC
های,O
کرمانشاه,B_mainLOC
توان,O
ان,O
و,I_PER
بحث,O
نشان,O
در,O
،,O
و,O
شکل,O
رو,O
کاری,O
فارس,I_ORG
با,O
و,O
صورت,O
##ن,O
ارتباطات,I_ORG
نزه,I_PER
و,I_PER
##fe,O
با,O
انقلاب,B_EVE
امیر,B_PER
قهرمانی,I_ORG
شد,O
بزرگ,O
اصناف,I_PER
این,O
احسان,B_PER
این,O
اطاعت,O
برقی,O
است,O
غیبت,O
گرفتن,O
دارویی,I_PER
/,I_EVE
تسنیم,B_ORG
کوریره,B_ORG
دریافت,O
شود,O
دستگیری,O
سه,I_DAT
حوزه,O
حضرت,I_LOC
توسعه,I_ORG
ای,I_EVE
از,O
امریکایی,B_NAT
این,O
مهربان,O
امریکا,I_ORG
نمایشی,I_EVE
اسلامی,I_ORG
مصدوم,O
طرح,O
را,O
کاشان,B_LOC
واحد,I_ORG
در,O
تهران,I_ORG
در,O
هرمزگان,I_NAT
۱۳۵۸,I_DAT
ولی,O
در,O
ایران,B_LOC
پابرجا,O
،,O
دلالی,O
موسی,B_PER
درباره,O
های,O
متوقف,O
صربستان,B_LOC
تبادل,I_PER
خبرگزاری,B_ORG
خبرگزاری,B_ORG
تواند,O
پیامبر,B_PER
ها,I_NAT
یمن,B_LOC
شفارود,I_LOC
مذاکره,O
یا,O
بیشتری,O
گسترده,I_EVE
معاون,O
شبستان,I_ORG
کرده,O
شروع,O
کمتر,O
که,O
همچون,O
صدرا,I_ORG
گیری,O
تومان,O
جشنواره,B_EVE
شناخته,O
:,O
افزود,O
جوزف,B_PER
داشت,O
سازی,O
اسیا,B_LOC
این,O
حضرت,I_ORG
کمتر,O
محکوم,O
برای,O
داد,O
دریایی,I_EVE
ان,O
۱,O
اوت,I_DAT
